carat,cut,color,clarity,depth,table,price,x,y,z,price_log,carat_log,volume,price_per_carat,dimension_ratio,carat_category,cut_enc,color_enc,clarity_enc,carat_category_enc,cluster,pca1,pca2,cluster_name
0.35,Ideal,F,VVS1,60.6,57.0,82502.0,4.57,4.6,2.78,11.320589935297996,0.3001045924503381,58.44115999999999,235720.00000000003,1.6492805755395685,Light,4,4,6,1,2,-2.5327483429225963,-0.5251344615805041,Affordable Small Diamonds
0.41,Premium,J,VVS1,60.1,58.0,82502.0,4.83,4.79,2.89,11.320589935297996,0.3435897043900769,66.862173,201224.39024390245,1.6643598615916957,Light,3,0,6,1,2,-1.6813389182910117,-0.13723937960077132,Affordable Small Diamonds
0.41,Ideal,J,VVS1,61.2,57.0,82502.0,4.82,4.79,2.94,11.320589935297996,0.3435897043900769,67.87813200000001,201224.39024390245,1.6343537414965985,Light,4,0,6,1,2,-1.7986251492222498,-1.1430077191039358,Affordable Small Diamonds
0.41,Premium,J,VVS1,62.2,59.0,82502.0,4.75,4.71,2.94,11.320589935297996,0.3435897043900769,65.77515,201224.39024390245,1.608843537414966,Light,3,0,6,1,2,-1.6390599587978854,-0.10406395837667372,Affordable Small Diamonds
0.41,Ideal,J,VVS1,62.0,57.0,82502.0,4.79,4.73,2.95,11.320589935297996,0.3435897043900769,66.837265,201224.39024390245,1.6135593220338982,Light,4,0,6,1,2,-1.822730196882471,-1.245214083300283,Affordable Small Diamonds
0.48,Fair,F,SI1,56.4,59.0,82502.0,5.28,5.26,2.97,11.320589935297996,0.3920420877760237,82.48521600000001,171879.1666666667,1.7744107744107742,Light,0,4,2,1,1,-0.6805401171320485,3.1859083953697613,Premium Heavy Diamonds
0.48,Good,F,SI1,59.3,64.0,82502.0,5.13,5.1,3.03,11.320589935297996,0.3920420877760237,79.27388999999998,171879.1666666667,1.6881188118811883,Light,1,4,2,1,1,-0.5530053923281488,3.8225888329814595,Premium Heavy Diamonds
0.5,Fair,F,SI1,66.5,59.0,82502.0,5.01,4.91,3.3,11.320589935297996,0.4054651081081644,81.17703,165004.0,1.5030303030303032,Light,0,4,2,1,1,-0.6124807137812066,1.8236873108886298,Premium Heavy Diamonds
0.5,Fair,F,SI1,65.1,59.0,82502.0,5.01,4.92,3.23,11.320589935297996,0.4054651081081644,79.61691599999999,165004.0,1.5371517027863777,Light,0,4,2,1,1,-0.667206252981033,2.021021630495499,Premium Heavy Diamonds
0.51,Very Good,I,SI2,63.3,58.0,82585.0,5.09,5.02,3.2,11.321595453618334,0.412109650826833,81.76576,161931.3725490196,1.5796875,Medium,2,1,1,2,1,-0.4541609854569615,0.6354384715383979,Premium Heavy Diamonds
0.41,Very Good,D,VS2,59.2,58.0,82585.0,4.83,4.87,2.87,11.321595453618334,0.3435897043900769,67.50842700000001,201426.8292682927,1.6898954703832751,Light,2,6,3,1,2,-1.7260757909182092,1.6133195495655634,Affordable Small Diamonds
0.4,Very Good,D,VS1,64.0,57.0,82585.0,4.66,4.69,2.99,11.321595453618334,0.33647223662121295,65.34764600000001,206462.5,1.5635451505016724,Light,2,6,4,1,2,-1.9558643101419855,0.5397679465085956,Affordable Small Diamonds
0.37,Very Good,F,IF,60.4,57.0,82585.0,4.65,4.68,2.81,11.321595453618334,0.31481073984003355,61.15122,223202.7027027027,1.6601423487544484,Light,2,4,7,1,2,-2.3664195405191326,0.43485112615152827,Affordable Small Diamonds
0.38,Very Good,G,VVS1,61.3,57.0,82585.0,4.62,4.68,2.85,11.321595453618334,0.3220834991691133,61.62156,217328.94736842104,1.631578947368421,Light,2,3,6,1,2,-2.1051840220419766,0.31968079292854396,Affordable Small Diamonds
0.38,Very Good,D,VS1,58.2,58.0,82585.0,4.77,4.81,2.79,11.321595453618334,0.3220834991691133,64.01292299999999,217328.94736842104,1.7168458781362004,Light,2,6,4,1,2,-2.0053598598676903,1.64500401664063,Affordable Small Diamonds
0.4,Ideal,G,VVS1,62.6,57.0,82585.0,4.66,4.73,2.94,11.321595453618334,0.33647223662121295,64.802892,206462.5,1.5969387755102042,Light,4,3,6,1,2,-2.170868697394353,-0.9603914024673633,Affordable Small Diamonds
0.34,Premium,E,VVS2,62.7,59.0,82585.0,4.43,4.41,2.77,11.321595453618334,0.29266961396282,54.115551,242897.0588235294,1.595667870036101,Light,3,5,5,1,2,-2.414229360298861,0.6292391513951094,Affordable Small Diamonds
0.47,Premium,G,SI1,62.7,58.0,82585.0,4.99,4.97,3.12,11.321595453618334,0.3852624007906449,77.376936,175712.76595744683,1.5961538461538463,Light,3,3,2,1,2,-1.0382869910799974,0.31168568403717284,Affordable Small Diamonds
0.34,Premium,H,VVS1,61.2,60.0,82585.0,4.5,4.46,2.74,11.321595453618334,0.29266961396282,54.991800000000005,242897.0588235294,1.635036496350365,Light,3,2,6,1,2,-2.193355786981261,0.6552857723941706,Affordable Small Diamonds
0.34,Premium,H,VVS1,61.1,59.0,82585.0,4.52,4.48,2.75,11.321595453618334,0.29266961396282,55.686400000000006,242897.0588235294,1.6363636363636365,Light,3,2,6,1,2,-2.228803274649748,0.3537239128150141,Affordable Small Diamonds
0.34,Very Good,H,VVS1,63.2,58.0,82585.0,4.45,4.41,2.8,11.321595453618334,0.29266961396282,54.9486,242897.0588235294,1.582142857142857,Light,2,2,6,1,2,-2.1965703185576664,0.305236802093816,Affordable Small Diamonds
0.34,Ideal,H,VVS1,61.8,57.0,82585.0,4.46,4.44,2.75,11.321595453618334,0.29266961396282,54.45660000000001,242897.0588235294,1.6181818181818182,Light,4,2,6,1,2,-2.4790191980483107,-0.8951487016691343,Affordable Small Diamonds
0.34,Ideal,H,VVS1,62.9,57.0,82585.0,4.47,4.44,2.8,11.321595453618334,0.29266961396282,55.57104,242897.0588235294,1.5910714285714287,Light,4,2,6,1,2,-2.431878801230463,-1.0507309032910928,Affordable Small Diamonds
0.34,Premium,H,VVS1,61.5,60.0,82585.0,4.49,4.45,2.75,11.321595453618334,0.29266961396282,54.94637500000001,242897.0588235294,1.6254545454545457,Light,3,2,6,1,2,-2.192497378892515,0.6150224785640908,Affordable Small Diamonds
0.34,Ideal,H,VVS1,62.0,54.0,82585.0,4.48,4.46,2.77,11.321595453618334,0.29266961396282,55.346816000000004,242897.0588235294,1.6137184115523469,Light,4,2,6,1,2,-2.6214452816875364,-1.859619971141757,Affordable Small Diamonds
0.34,Premium,G,VVS2,61.4,59.0,82585.0,4.52,4.47,2.76,11.321595453618334,0.29266961396282,55.76414399999999,242897.0588235294,1.628623188405797,Light,3,3,5,1,2,-2.1816338586108057,0.5591585486557308,Affordable Small Diamonds
0.34,Ideal,G,VVS2,61.1,57.0,82585.0,4.52,4.48,2.75,11.321595453618334,0.29266961396282,55.686400000000006,242897.0588235294,1.6363636363636365,Light,4,3,5,1,2,-2.40077122980498,-0.5620709480214139,Affordable Small Diamonds
0.34,Ideal,G,VVS2,62.6,54.0,82585.0,4.47,4.44,2.79,11.321595453618334,0.29266961396282,55.372572000000005,242897.0588235294,1.596774193548387,Light,4,3,5,1,2,-2.5734174575598487,-1.6944486291311212,Affordable Small Diamonds
0.34,Ideal,G,VVS2,61.9,57.0,82585.0,4.48,4.44,2.76,11.321595453618334,0.29266961396282,54.89971200000001,242897.0588235294,1.6159420289855078,Light,4,3,5,1,2,-2.42087984691403,-0.6650443001280906,Affordable Small Diamonds
0.34,Ideal,G,VVS2,62.1,55.0,82585.0,4.48,4.44,2.77,11.321595453618334,0.29266961396282,55.098624000000015,242897.0588235294,1.6101083032490977,Light,4,3,5,1,2,-2.528698954530852,-1.3145503723342675,Affordable Small Diamonds
0.34,Premium,G,VVS2,61.6,58.0,82585.0,4.49,4.44,2.75,11.321595453618334,0.29266961396282,54.82290000000001,242897.0588235294,1.6236363636363635,Light,3,3,5,1,2,-2.2699625856411942,0.2275420412574447,Affordable Small Diamonds
0.34,Premium,G,VVS2,61.2,59.0,82585.0,4.5,4.46,2.74,11.321595453618334,0.29266961396282,54.991800000000005,242897.0588235294,1.635036496350365,Light,3,3,5,1,2,-2.2094193088769423,0.5910797820142164,Affordable Small Diamonds
0.34,Ideal,G,VVS2,61.6,56.0,82585.0,4.49,4.47,2.76,11.321595453618334,0.29266961396282,55.39402799999999,242897.0588235294,1.6231884057971018,Light,4,3,5,1,2,-2.464867425514714,-0.9383434709891885,Affordable Small Diamonds
0.34,Premium,G,VVS2,61.7,56.0,82585.0,4.51,4.47,2.77,11.321595453618334,0.29266961396282,55.84236899999999,242897.0588235294,1.620938628158845,Light,3,3,5,1,2,-2.350986984427423,-0.41365478128848576,Affordable Small Diamonds
0.3,Very Good,E,VVS1,63.5,57.0,82585.0,4.27,4.23,2.7,11.321595453618334,0.262364264467491,48.76767,275283.3333333334,1.574074074074074,Light,2,5,6,1,2,-2.792620417821406,0.3557644500426208,Affordable Small Diamonds
0.3,Ideal,F,VVS1,61.9,57.0,82585.0,4.32,4.3,2.67,11.321595453618334,0.262364264467491,49.59792,275283.3333333334,1.6142322097378279,Light,4,4,6,1,2,-2.8780607604508686,-0.6334766426866736,Affordable Small Diamonds
0.41,Good,F,VVS2,63.6,56.0,82668.0,4.68,4.72,2.99,11.322599961887121,0.3435897043900769,66.047904,201629.26829268294,1.5719063545150498,Light,1,4,5,1,2,-1.8367560700674495,0.45421437179059637,Affordable Small Diamonds
0.53,Very Good,J,VS2,62.7,56.0,82668.0,5.15,5.18,3.24,11.322599961887121,0.4252677354043441,86.43348,155977.35849056602,1.5941358024691357,Medium,2,0,3,2,2,-0.6138183558749067,-0.30649913522320954,Affordable Small Diamonds
0.45,Premium,F,SI2,62.6,57.0,82668.0,4.94,4.87,3.07,11.322599961887121,0.37156355643248307,73.85744600000001,183706.66666666666,1.5977198697068407,Light,3,4,1,1,2,-1.1721596787488666,0.2831616237327057,Affordable Small Diamonds
0.45,Ideal,F,SI2,62.5,57.0,82668.0,4.9,4.86,3.05,11.322599961887121,0.37156355643248307,72.6327,183706.66666666666,1.6000000000000003,Light,4,4,1,1,2,-1.3054178125168951,-0.23790133213891781,Affordable Small Diamonds
0.51,Fair,J,VS2,65.3,55.0,82668.0,4.97,4.96,3.24,11.322599961887121,0.412109650826833,79.869888,162094.11764705883,1.5324074074074072,Medium,0,0,3,2,1,-0.642770897979527,0.14913832534614901,Premium Heavy Diamonds
0.5,Very Good,F,SI2,62.2,54.0,82751.0,5.08,5.14,3.18,11.32360346213153,0.4054651081081644,83.03361600000001,165502.0,1.6069182389937104,Light,2,4,1,1,2,-0.9550903149370896,-0.11004094878287006,Affordable Small Diamonds
0.5,Good,F,SI2,63.5,58.0,82751.0,4.98,5.03,3.18,11.32360346213153,0.4054651081081644,79.657092,165502.0,1.5738993710691827,Light,1,4,1,1,1,-0.7019463078004643,1.514210001719142,Premium Heavy Diamonds
0.37,Ideal,D,VVS2,61.6,54.0,82751.0,4.61,4.64,2.85,11.32360346213153,0.31481073984003355,60.96264,223651.35135135136,1.6228070175438596,Light,4,6,5,1,2,-2.648808385873504,-1.2471864845032652,Affordable Small Diamonds
0.4,Ideal,G,VVS1,60.2,60.0,82751.0,4.78,4.82,2.89,11.32360346213153,0.33647223662121295,66.58444400000002,206877.5,1.6608996539792389,Light,4,3,6,1,2,-1.962042308544246,0.28552469247442624,Affordable Small Diamonds
0.37,Ideal,F,VVS1,61.3,56.0,82751.0,4.65,4.68,2.86,11.32360346213153,0.31481073984003355,62.23932,223651.35135135136,1.6311188811188813,Light,4,4,6,1,2,-2.4433035730559576,-0.9569439212475349,Affordable Small Diamonds
0.46,Ideal,I,VS1,62.0,54.0,82751.0,4.97,4.99,3.09,11.32360346213153,0.3784364357202451,76.632927,179893.47826086957,1.6116504854368934,Light,4,1,4,1,2,-1.4893309233783203,-1.8643004881054688,Affordable Small Diamonds
0.41,Ideal,E,VS1,60.5,58.0,82751.0,4.81,4.85,2.92,11.32360346213153,0.3435897043900769,68.11921999999998,201831.7073170732,1.654109589041096,Light,4,5,4,1,2,-1.9359271023607465,0.10613666143528462,Affordable Small Diamonds
0.31,Ideal,D,VVS2,61.9,55.0,82751.0,4.39,4.36,2.71,11.32360346213153,0.27002713721306015,51.870484,266938.70967741933,1.6143911439114391,Light,4,6,5,1,2,-2.953922799339658,-0.9080030484015068,Affordable Small Diamonds
0.31,Ideal,D,VVS2,60.9,57.0,82751.0,4.42,4.38,2.68,11.32360346213153,0.27002713721306015,51.883728000000005,266938.70967741933,1.6417910447761195,Light,4,6,5,1,2,-2.8452404339477257,-0.15186507944822658,Affordable Small Diamonds
0.5,Premium,D,SI2,62.9,58.0,82751.0,5.06,5.01,3.17,11.32360346213153,0.4054651081081644,80.36140199999998,165502.0,1.5883280757097793,Light,3,6,1,1,1,-1.0705932919145213,0.7451045653047855,Premium Heavy Diamonds
0.31,Fair,D,VVS2,54.2,65.0,82751.0,4.61,4.58,2.49,11.32360346213153,0.27002713721306015,52.57336200000001,266938.70967741933,1.8453815261044177,Light,0,6,5,1,2,-2.009755076754106,5.395213330276637,Affordable Small Diamonds
0.31,Premium,F,VVS1,59.2,62.0,82751.0,4.41,4.34,2.59,11.32360346213153,0.27002713721306015,49.571045999999996,266938.70967741933,1.6891891891891893,Light,3,4,6,1,2,-2.5009744260534954,1.8230921443411074,Affordable Small Diamonds
0.43,Very Good,G,VS1,59.3,58.0,82834.0,4.97,5.02,2.96,11.324605956372638,0.35767444427181594,73.850224,192637.2093023256,1.6874999999999998,Light,2,3,4,1,2,-1.3772894751951188,1.0802043871823475,Affordable Small Diamonds
0.43,Very Good,I,IF,61.0,56.0,82834.0,4.9,4.93,3.0,11.324605956372638,0.35767444427181594,72.471,192637.2093023256,1.6383333333333334,Light,2,1,7,1,2,-1.7390202075472034,-0.38495122394548414,Affordable Small Diamonds
0.36,Ideal,E,VVS2,61.9,55.0,82834.0,4.57,4.61,2.84,11.324605956372638,0.3074846997479606,59.832268000000006,230094.44444444447,1.6161971830985915,Light,4,5,5,1,2,-2.541138547634236,-1.0858491848545877,Affordable Small Diamonds
0.34,Ideal,D,VS1,60.3,56.0,82834.0,4.53,4.56,2.74,11.324605956372638,0.29266961396282,56.59963200000001,243629.41176470587,1.6587591240875912,Light,4,6,4,1,2,-2.5801207995236815,-0.2890407381813487,Affordable Small Diamonds
0.38,Ideal,F,VS1,62.4,54.0,82834.0,4.68,4.64,2.91,11.324605956372638,0.3220834991691133,63.19123199999999,217984.2105263158,1.6013745704467353,Light,4,4,4,1,2,-2.238785723613468,-1.4764925200481422,Affordable Small Diamonds
0.38,Premium,F,VS1,60.9,58.0,82834.0,4.71,4.68,2.86,11.324605956372638,0.3220834991691133,63.042407999999995,217984.2105263158,1.6416083916083917,Light,3,4,4,1,2,-1.9254839913818167,0.5103655882481365,Affordable Small Diamonds
0.38,Ideal,D,VS2,62.0,56.0,82834.0,4.68,4.64,2.89,11.324605956372638,0.3220834991691133,62.75692799999999,217984.2105263158,1.6124567474048443,Light,4,6,3,1,2,-2.190887677271438,-0.434743923530945,Affordable Small Diamonds
0.38,Ideal,F,VS1,62.8,56.0,82834.0,4.64,4.59,2.9,11.324605956372638,0.3220834991691133,61.76304,217984.2105263158,1.5913793103448277,Light,4,4,4,1,2,-2.1636117545890645,-0.9009301233202538,Affordable Small Diamonds
0.38,Premium,F,VS1,62.4,59.0,82834.0,4.63,4.57,2.87,11.324605956372638,0.3220834991691133,60.72661700000001,217984.2105263158,1.6027874564459927,Light,3,4,4,1,2,-1.9275413306320297,0.6321188635122303,Affordable Small Diamonds
0.38,Premium,D,VS2,61.6,59.0,82834.0,4.66,4.62,2.86,11.324605956372638,0.3220834991691133,61.573511999999994,217984.2105263158,1.6223776223776227,Light,3,6,3,1,2,-1.9590783505591711,1.099006429589173,Affordable Small Diamonds
0.38,Premium,D,VS2,60.9,58.0,82834.0,4.67,4.63,2.83,11.324605956372638,0.3220834991691133,61.190543,217984.2105263158,1.6431095406360425,Light,3,6,3,1,2,-2.0348657064198266,0.8852554361396834,Affordable Small Diamonds
0.38,Ideal,G,VS1,62.5,56.0,82834.0,4.64,4.58,2.88,11.324605956372638,0.3220834991691133,61.20345599999999,217984.2105263158,1.6006944444444442,Light,4,3,4,1,2,-2.090152307616927,-0.9745560136729304,Affordable Small Diamonds
0.44,Premium,E,SI1,62.3,58.0,82834.0,4.88,4.85,3.03,11.324605956372638,0.3646431135879093,71.71404,188259.0909090909,1.6056105610561058,Light,3,5,2,1,2,-1.4168460977472597,0.6362978679570114,Affordable Small Diamonds
0.34,Very Good,F,IF,61.1,54.0,82917.0,4.54,4.56,2.78,11.325607446625451,0.29266961396282,57.55267199999999,243873.5294117647,1.6366906474820144,Light,2,4,7,1,2,-2.682586482333769,-0.5638176660793099,Affordable Small Diamonds
0.53,Ideal,J,SI1,61.6,55.0,82917.0,5.2,5.23,3.21,11.325607446625451,0.4252677354043441,87.29916,156447.16981132075,1.6246105919003115,Medium,4,0,2,2,2,-0.7193771899655744,-1.4254945525709382,Affordable Small Diamonds
0.34,Ideal,F,IF,61.8,55.0,82917.0,4.49,4.51,2.78,11.325607446625451,0.29266961396282,56.294722,243873.5294117647,1.6187050359712232,Light,4,4,7,1,2,-2.856120775240641,-1.421825194855046,Affordable Small Diamonds
0.41,Ideal,E,VS2,61.8,57.0,82917.0,4.78,4.76,2.95,11.325607446625451,0.3435897043900769,67.12076,202236.58536585368,1.6169491525423727,Light,4,5,3,1,2,-1.8772627223988532,-0.2456152274133587,Affordable Small Diamonds
0.41,Ideal,E,VS2,61.8,54.0,82917.0,4.79,4.76,2.95,11.325607446625451,0.3435897043900769,67.26118000000001,202236.58536585368,1.6186440677966103,Light,4,5,3,1,2,-2.047341922957419,-1.178132452716146,Affordable Small Diamonds
0.41,Ideal,E,VS2,62.4,54.0,82917.0,4.79,4.76,2.98,11.325607446625451,0.3435897043900769,67.945192,202236.58536585368,1.6023489932885908,Light,4,5,3,1,2,-2.0221186502012203,-1.263018951304368,Affordable Small Diamonds
0.41,Premium,E,VS2,59.8,60.0,82917.0,4.87,4.83,2.9,11.325607446625451,0.3435897043900769,68.21409,202236.58536585368,1.6724137931034482,Light,3,5,3,1,2,-1.5883241058362152,1.4912435539582305,Affordable Small Diamonds
0.41,Premium,E,VS2,61.3,58.0,82917.0,4.79,4.74,2.92,11.325607446625451,0.3435897043900769,66.297432,202236.58536585368,1.6318493150684934,Light,3,5,3,1,2,-1.749737480800589,0.6782237918543774,Affordable Small Diamonds
0.41,Ideal,E,VS2,62.1,57.0,82917.0,4.79,4.74,2.96,11.325607446625451,0.3435897043900769,67.205616,202236.58536585368,1.6097972972972976,Light,4,5,3,1,2,-1.872010883718542,-0.2865470767197256,Affordable Small Diamonds
0.41,Premium,E,VS2,62.1,58.0,82917.0,4.78,4.75,2.96,11.325607446625451,0.3435897043900769,67.2068,202236.58536585368,1.6097972972972976,Light,3,5,3,1,2,-1.716238783805789,0.5650089829254004,Affordable Small Diamonds
0.41,Ideal,E,VS2,61.6,55.0,82917.0,4.79,4.75,2.94,11.325607446625451,0.3435897043900769,66.89235000000001,202236.58536585368,1.6224489795918366,Light,4,5,3,1,2,-2.0017650118396766,-0.8384974897493734,Affordable Small Diamonds
0.41,Ideal,E,VS2,62.0,56.0,82917.0,4.79,4.72,2.95,11.325607446625451,0.3435897043900769,66.69596,202236.58536585368,1.6118644067796608,Light,4,5,3,1,2,-1.9459490900549086,-0.5807918470180282,Affordable Small Diamonds
0.41,Ideal,E,VS2,62.1,56.0,82917.0,4.76,4.74,2.95,11.325607446625451,0.3435897043900769,66.55908000000001,202236.58536585368,1.6101694915254237,Light,4,5,3,1,2,-1.9496343423471882,-0.5935594400403789,Affordable Small Diamonds
0.41,Ideal,E,VS2,62.3,56.0,82917.0,4.77,4.74,2.96,11.325607446625451,0.3435897043900769,66.925008,202236.58536585368,1.6064189189189189,Light,4,5,3,1,2,-1.936965487517022,-0.6225563058574191,Affordable Small Diamonds
0.41,Ideal,E,VS2,62.5,55.0,82917.0,4.77,4.74,2.97,11.325607446625451,0.3435897043900769,67.151106,202236.58536585368,1.6010101010101008,Light,4,5,3,1,2,-1.9866711625327331,-0.9614570917252113,Affordable Small Diamonds
0.41,Ideal,E,VS2,61.8,56.0,82917.0,4.78,4.74,2.94,11.325607446625451,0.3435897043900769,66.61216800000001,202236.58536585368,1.619047619047619,Light,4,5,3,1,2,-1.950360417089136,-0.55326333539895,Affordable Small Diamonds
0.41,Premium,H,VVS2,59.8,60.0,82917.0,4.86,4.79,2.88,11.325607446625451,0.3435897043900769,67.044672,202236.58536585368,1.6753472222222223,Light,3,2,5,1,2,-1.6130903342753633,0.8875129562114067,Affordable Small Diamonds
0.37,Premium,E,VS1,61.5,55.0,82917.0,4.7,4.66,2.88,11.325607446625451,0.31481073984003355,63.07776,224100.0,1.625,Light,3,5,4,1,2,-2.1977805188864163,-0.38313756129859705,Affordable Small Diamonds
0.37,Ideal,E,VS1,61.3,55.0,82917.0,4.68,4.65,2.86,11.325607446625451,0.31481073984003355,62.23932,224100.0,1.6311188811188813,Light,4,5,4,1,2,-2.3233569698109933,-0.8921999120581994,Affordable Small Diamonds
0.38,Very Good,E,VVS2,61.8,56.0,83000.0,4.66,4.68,2.88,11.326607934898927,0.3220834991691133,62.80934399999999,218421.05263157893,1.621527777777778,Light,2,5,5,1,2,-2.1733836082432956,0.2987339053203051,Affordable Small Diamonds
0.39,Very Good,F,VS1,57.1,61.0,83000.0,4.86,4.91,2.79,11.326607934898927,0.3293037471426004,66.57665400000002,212820.5128205128,1.7508960573476702,Light,2,4,4,1,2,-1.5631303184703205,2.4735141303980392,Affordable Small Diamonds
0.38,Very Good,E,VS1,61.5,58.0,83000.0,4.64,4.69,2.87,11.326607934898927,0.3220834991691133,62.45579200000001,218421.05263157893,1.6254355400696863,Light,2,5,4,1,2,-1.9351853177638696,1.0911634378253021,Affordable Small Diamonds
0.38,Premium,E,VS1,60.7,59.0,83000.0,4.65,4.7,2.84,11.326607934898927,0.3220834991691133,62.06820000000001,218421.05263157893,1.6461267605633807,Light,3,5,4,1,2,-1.9933773207268262,0.9710427706217807,Affordable Small Diamonds
0.38,Ideal,E,VS1,61.6,56.0,83000.0,4.65,4.67,2.87,11.326607934898927,0.3220834991691133,62.32348500000001,218421.05263157893,1.6236933797909407,Light,4,5,4,1,2,-2.2501501031880595,-0.6246506528646045,Affordable Small Diamonds
0.53,Very Good,G,SI2,62.5,55.0,83000.0,5.14,5.19,3.23,11.326607934898927,0.4252677354043441,86.165418,156603.77358490566,1.5990712074303406,Medium,2,3,1,2,1,-0.6899352723921788,0.021504587896509587,Premium Heavy Diamonds
0.57,Very Good,I,SI2,62.1,57.0,83000.0,5.29,5.33,3.3,11.326607934898927,0.4510756193602166,93.04581,145614.0350877193,1.6090909090909093,Medium,2,1,1,2,1,-0.1796540167741143,0.42204057251987964,Premium Heavy Diamonds
0.38,Ideal,E,VS1,61.9,56.0,83000.0,4.63,4.67,2.88,11.326607934898927,0.3220834991691133,62.271648,218421.05263157893,1.6145833333333335,Light,4,5,4,1,2,-2.249424028446112,-0.6649467575060322,Affordable Small Diamonds
0.5,Good,E,SI2,63.2,61.0,83000.0,5.02,5.05,3.18,11.326607934898927,0.4054651081081644,80.61617999999999,166000.0,1.5833333333333333,Light,1,5,1,1,1,-0.5983888425551953,2.5995097832708467,Premium Heavy Diamonds
0.3,Ideal,D,VVS1,61.3,57.0,83000.0,4.29,4.32,2.64,11.326607934898927,0.262364264467491,48.92659200000001,276666.6666666667,1.630681818181818,Light,4,6,6,1,2,-3.094936225935075,-0.31285894178714674,Affordable Small Diamonds
0.38,Premium,E,VS1,60.7,59.0,83000.0,4.69,4.73,2.86,11.326607934898927,0.3220834991691133,63.44538200000001,218421.05263157893,1.6468531468531473,Light,3,5,4,1,2,-1.9504931714673812,0.9630571258646407,Affordable Small Diamonds
0.38,Premium,E,VS1,60.2,58.0,83000.0,4.66,4.71,2.82,11.326607934898927,0.3220834991691133,61.89505199999999,218421.05263157893,1.6613475177304968,Light,3,5,4,1,2,-2.060756919002082,0.7289962776428838,Affordable Small Diamonds
0.3,Ideal,D,VVS1,61.1,57.0,83000.0,4.34,4.36,2.66,11.326607934898927,0.262364264467491,50.333584,276666.6666666667,1.6353383458646615,Light,4,6,6,1,2,-3.0453432388250596,-0.29547345455632557,Affordable Small Diamonds
0.38,Ideal,E,VS1,62.1,56.0,83000.0,4.62,4.65,2.88,11.326607934898927,0.3220834991691133,61.87104,218421.05263157893,1.609375,Light,4,5,4,1,2,-2.2602616301946523,-0.6895837123950128,Affordable Small Diamonds
0.38,Ideal,E,VS1,61.6,56.0,83000.0,4.62,4.66,2.86,11.326607934898927,0.3220834991691133,61.573511999999994,218421.05263157893,1.6223776223776227,Light,4,5,4,1,2,-2.2737888931135646,-0.6203235527478915,Affordable Small Diamonds
0.38,Ideal,E,VS1,62.7,55.0,83000.0,4.6,4.65,2.9,11.326607934898927,0.3220834991691133,62.031,218421.05263157893,1.5948275862068966,Light,4,5,4,1,2,-2.308400718822333,-1.0821839405915215,Affordable Small Diamonds
0.5,Premium,G,SI2,62.5,57.0,83000.0,5.04,5.01,3.14,11.326607934898927,0.4054651081081644,79.286256,166000.0,1.6003184713375798,Light,3,3,1,1,2,-0.8800815252847312,0.1413386482857619,Affordable Small Diamonds
0.34,Ideal,G,VVS1,61.8,56.0,83000.0,4.45,4.51,2.77,11.326607934898927,0.29266961396282,55.592515000000006,244117.64705882352,1.6173285198555958,Light,4,3,6,1,2,-2.5926021264167582,-1.0956217808992332,Affordable Small Diamonds
0.41,Ideal,G,VVS1,61.8,55.0,83000.0,4.76,4.79,2.95,11.326607934898927,0.3435897043900769,67.26118000000001,202439.02439024393,1.6186440677966103,Light,4,3,6,1,2,-2.209338436907812,-1.4892757578639124,Affordable Small Diamonds
0.35,Ideal,E,VVS1,61.7,54.0,83000.0,4.56,4.58,2.82,11.326607934898927,0.3001045924503381,58.895135999999994,237142.85714285716,1.620567375886525,Light,4,5,6,1,2,-2.7770179148816108,-1.490624882466372,Affordable Small Diamonds
0.53,Ideal,H,SI2,61.5,56.0,83000.0,5.21,5.23,3.21,11.326607934898927,0.4252677354043441,87.467043,156603.77358490566,1.6261682242990656,Medium,4,2,1,2,2,-0.7093564754551724,-0.7382402700512847,Affordable Small Diamonds
0.51,Ideal,I,SI1,61.9,54.0,83000.0,5.12,5.15,3.18,11.326607934898927,0.412109650826833,83.85024000000001,162745.0980392157,1.6147798742138364,Medium,4,1,2,2,2,-0.9765732515022603,-1.6388254344045277,Affordable Small Diamonds
0.51,Ideal,I,SI1,61.7,54.0,83000.0,5.18,5.19,3.2,11.326607934898927,0.412109650826833,86.02944000000001,162745.0980392157,1.6203125,Medium,4,1,2,2,2,-0.9227191671474776,-1.6221413134613403,Affordable Small Diamonds
0.43,Good,H,VVS1,60.0,61.0,83000.0,4.91,4.93,2.95,11.326607934898927,0.35767444427181594,71.408585,193023.2558139535,1.6677966101694914,Light,1,2,6,1,2,-1.3463898238600092,2.09623421918236,Affordable Small Diamonds
0.5,Very Good,J,SI1,63.2,55.0,83000.0,5.07,5.03,3.19,11.326607934898927,0.4054651081081644,81.35169900000001,166000.0,1.5830721003134798,Light,2,0,2,1,2,-0.6928827992253083,-0.5252230315237507,Affordable Small Diamonds
0.35,Very Good,G,IF,60.5,56.0,83083.0,4.56,4.6,2.77,11.327607423196,0.3001045924503381,58.10351999999999,237380.00000000003,1.6534296028880866,Light,2,3,7,1,2,-2.4491580280963405,0.015421652488611815,Affordable Small Diamonds
0.41,Ideal,F,VVS1,61.3,56.0,83083.0,4.8,4.82,2.95,11.327607423196,0.3435897043900769,68.2512,202641.46341463417,1.6305084745762712,Light,4,4,6,1,2,-2.2195600962589612,-0.9991140507133814,Affordable Small Diamonds
